time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
4.919999999999983,13.6638383051,-10.9576539455,25.8238292443,5.88169641839,6.0264350821,4.0,9.01343325013,-7.89242727321,2.89828870725,-0.213825565983,0.0560254856557,0.0,472.56187623193955,472.45081915505244,473.5700516684827,473.5542622846645
4.979999999999982,14.212312036,-11.4413971126,25.997114147,5.86851165654,6.0302563442,4.0,9.26908127973,-8.23367838771,2.87537651141,-0.23546061123,0.0757605277314,0.0,494.15957334376,495.61501998145,495.40554245165606,493.768664634644
5.0399999999999805,14.7743609085,-11.94310494,26.1622216633,5.85457492743,6.03475831052,4.0,9.46649073019,-8.49155876601,2.6272693989,-0.226583645358,0.0735369134534,0.0,422.2714827010903,422.0842877171142,422.43045609950644,423.1387111214307
5.099999999999979,15.3487675155,-12.4612559984,26.3136304899,5.84100285119,6.03926802755,4.0,9.68094551663,-8.78175359047,2.41830795891,-0.225448712022,0.0782269216808,0.0,439.9391193358325,440.3318959000714,438.8026868039041,438.8454133414711
5.159999999999978,15.9363433862,-12.9974722817,26.4528976546,5.82806144159,6.04439773559,4.0,9.90545865829,-9.09374879178,2.22233208451,-0.201130925941,0.097065762452,0.0,445.71195469601963,447.2553064097522,447.8440273280599,449.77217590658415
5.219999999999977,16.5367000315,-13.551276368,26.5771102308,5.81567190272,6.05004845848,4.0,10.1073215409,-9.3682348025,1.9172980867,-0.220233587209,0.0876743074254,0.0,411.42701212540607,410.602621223041,410.90731617498193,409.16326820794916
5.279999999999975,17.1505575975,-14.1242333433,26.6873871297,5.80201475446,6.05516040371,4.0,10.3551208165,-9.73196049574,1.75634562065,-0.249480138271,0.0797256377317,0.0,467.0762010043993,466.46124255392795,466.89318295460026,464.5548940586957
5.339999999999974,17.7788238978,-14.7181998671,26.78534808,5.78686166664,6.06004854557,4.0,10.587869132,-10.0687024471,1.50708368829,-0.259519552975,0.0847438463566,0.0,439.33573816571555,439.7572026522714,441.327723230878,440.4332065443151
5.399999999999973,18.4212751956,-15.3328579442,26.8681759053,5.7716558596,6.06573657298,4.0,10.8279935797,-10.4217350041,1.25172829493,-0.243431467584,0.109708007562,0.0,442.4165818784242,444.47538190110714,441.9068800989777,443.1664386469043
5.4599999999999715,19.0792114015,-15.971111036,26.9388556821,5.75745306325,6.07397635821,4.0,11.1037124443,-10.855152209,1.10127155937,-0.225870446808,0.166065688728,0.0,482.60740843210414,486.8577661419963,485.5891778750223,486.8542174266332
5.51999999999997,19.7532169419,-16.6343683678,26.9975554785,5.74388615136,6.08356209909,4.0,11.3639658065,-11.2555710742,0.853197823798,-0.226608292553,0.142579614707,0.0,459.2917996921197,457.44763466574204,457.33073518745664,457.22275358347014
5.579999999999969,20.4426882975,-17.3212354305,27.0395001846,5.73027282707,6.09191435484,4.0,11.6195729559,-11.6422282294,0.542906292831,-0.227454507749,0.131425235712,0.0,440.5078556404732,439.6022701347015,440.8156889546532,440.6941298844629
5.639999999999968,21.14805611,-18.0326177218,27.0637850208,5.7166054693,6.09953598487,4.0,11.8938602944,-12.0726459441,0.263899627608,-0.228466094345,0.116346712298,0.0,458.38689390538605,457.20071096069233,457.70070952505,457.5702486400484
5.699999999999966,21.8697504911,-18.7691422642,27.0690251921,5.70330672339,6.10677298975,4.0,12.1641500896,-12.4804920815,-0.0916158702033,-0.210667492263,0.128014685081,0.0,434.89410066938586,435.88406141802733,435.36876995705694,436.8059549018912
5.759999999999965,22.6080364968,-19.5307780118,27.0526884053,5.69092426273,6.11436546249,4.0,12.4470824909,-12.9098275609,-0.45545902826,-0.198946569485,0.123421633762,0.0,438.9068698445955,438.5401652421461,438.5255191827445,439.45587430105275
5.819999999999964,23.3638464173,-20.3193044605,27.0149238507,5.67864541635,6.12185026602,4.0,12.7484014329,-13.3768535909,-0.806329143542,-0.219569429575,0.127270830074,0.0,451.1650331995891,451.4896886073232,450.9742467060504,449.2635854342107
5.879999999999963,24.13795155,-21.135780053,26.9546481908,5.66502764851,6.12981509259,4.0,13.0571606581,-13.8416608005,-1.2059216525,-0.248861723764,0.141904534556,0.0,439.9870109242332,441.2135759069795,440.54494950653617,438.06203026835266
5.939999999999961,24.9312868739,-21.9817480127,26.8712266482,5.64993617679,6.13825049654,4.0,13.3894108683,-14.3598663228,-1.57872030874,-0.257452888855,0.137825632054,0.0,459.0822256919308,458.7760228796429,459.53423279980444,458.79105365100327
5.99999999999996,25.745041622,-22.8595413138,26.7648921588,5.63453361788,6.14611814103,4.0,13.7380416943,-14.9025260075,-1.9701378279,-0.255265250953,0.112333533818,0.0,464.2771647628232,462.2866126857531,461.75331777074166,461.86241689451765
6.059999999999959,26.5802942018,-23.7708281516,26.6346901931,5.6191065225,6.15225789734,4.0,14.106294708,-15.4762070724,-2.37490969242,-0.26109935466,0.0537089016575,0.0,471.76992153754924,467.2266843410016,469.40859157710054,468.8927413666773
6.1199999999999575,27.4380741345,-24.716451939,26.478421867,5.60308584714,6.15521667514,4.0,14.4893956627,-16.0468124634,-2.8395446189,-0.282684689542,0.0386296363465,0.0,460.25536087481515,459.06125712695155,461.3748780417475,459.59673356781167
6.179999999999956,28.3187231828,-25.6930590411,26.2885753534,5.58666624641,6.15754104105,4.0,14.8691925679,-16.5095650539,-3.49319030368,-0.259952779652,0.0389580666985,0.0,395.9799899342696,396.0111537495292,394.28617770565256,396.2951733413185
6.239999999999955,29.2232831909,-26.6998558179,26.0607568426,5.5713852246,6.1598615753,4.0,15.286731846,-17.0530475742,-4.10635694336,-0.245828590275,0.0381046552988,0.0,428.94983133012437,428.8781091959287,427.0374454392312,428.172954680398
6.299999999999954,30.1537821588,-27.7401398574,25.7953464233,5.55688540299,6.16224852582,4.0,15.734281451,-17.6259958401,-4.74675735941,-0.234431985681,0.0429423366777,0.0,432.8910432905473,433.2989697943416,433.3310512672078,434.2284016031824
6.359999999999952,31.1124079536,-28.8173340995,25.4924001545,5.54243245458,6.16480132467,4.0,16.2246749388,-18.2832506933,-5.35877858748,-0.258629331637,0.0417435203368,0.0,465.4947739275571,465.401806786025,462.9810486186582,461.01593669271205
6.419999999999951,32.1018193541,-29.9366051055,25.1534531599,5.52694905183,6.16695840247,4.0,16.7608054666,-19.0280660474,-5.9484592778,-0.256937804567,0.020668507168,0.0,495.46753248277173,493.9154146703252,493.2079650077488,493.2731961935948
6.47999999999995,33.1242543968,-31.0997067467,24.7758578095,5.51193694942,6.16831433931,4.0,17.3262145178,-19.7446088477,-6.64725595039,-0.239336426317,0.026204085167,0.0,475.0641018072075,475.48855950763675,474.79547429395075,476.0859285314857
6.5399999999999485,34.1816364781,-32.3050399577,24.3530767484,5.49812738287,6.17054195601,4.0,17.9266148562,-20.4367201672,-7.45458498295,-0.216269763141,0.0529897905122,0.0,455.1682655696095,457.30852836558563,455.1329731064118,456.92450143978914
6.599999999999947,35.2762282454,-33.5510988671,23.8783923311,5.48495821761,6.17329876015,4.0,18.56761935,-21.1033583347,-8.37733628171,-0.226835927028,0.0256265571267,0.0,432.77655199286215,430.4671242597841,433.59793557898524,432.6595965754632
